pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,umur,jumlah_promosi,winsorized_pendapatan,log_pendapatan,ranked_pendapatan,cbrt_pendapatan,rasio_pembelian_diskon,proporsi_kue,pendapatan_kelompok_umur,log_shopping_frequency,proporsi_buah,rasio_belanja_ikan,rasio_belanja_kue,total_pembelian_toko_web_pendapatan,pendapatan_adjusted_umur_pendidikan,rasio_pembelian_toko,income_stability_score,log_pendapatan_vs_mean,log_age
2.0,2.0,119632568.0,0.0,1.0,38.0,69683.0,542271.0,116717.0,307269.0,5.0,8.0,12.0,45.0,0,119632568.0,18.59993567846303,2021.0,492.73847504170317,0.19230769230769232,0.2966085906436757,2658501.511111111,13.850820750372915,0.06726541376391126,0.0009756289775540052,0.002568439390183449,1.6717855486326637e-07,886167.1703703704,0.46153846153846156,556.4626044890158,0.044402128664174256,3.8066624897703196
2.0,0.0,152480599.0,0.0,0.0,7.0,141710.0,339377.0,120414.0,61762.0,2.0,10.0,3.0,56.0,4,152480599.0,18.842547932804713,2984.0,534.2422077799379,0.125,0.09311827567906596,2722867.839285714,13.404928379956631,0.21365549766005693,0.0007897004654342944,0.000405048251417218,8.525674741573682e-08,907622.6130952381,0.1875,1264.9191124646454,0.28701438300585735,4.02535169073515
2.0,2.0,147753994.0,1.0,0.0,92.0,165886.0,782591.0,103173.0,214438.0,1.0,9.0,8.0,27.0,4,147753994.0,18.811059252802025,2801.0,528.6640066789136,0.05263157894736842,0.16937039971123674,5472370.148148148,14.051443179373296,0.13102238468227748,0.0006982755403552746,0.0014513177897580217,1.1505611066556949e-07,1824123.3827160494,0.42105263157894735,470.5029514948439,0.255525703003169,3.295836866004329
2.0,0.0,151380446.0,0.0,0.0,43.0,156844.0,597645.0,130885.0,135323.0,2.0,9.0,4.0,45.0,4,151380446.0,18.835306742674863,2914.0,532.9542463250966,0.125,0.13257888229427314,3364009.9111111113,13.83599726495007,0.15366347342700779,0.0008646096867755298,0.0008939265511214044,8.587634835032559e-08,1121336.637037037,0.25,662.2179029110166,0.2797731928760072,3.8066624897703196
2.0,2.0,34016000.0,1.0,1.0,19.0,12138.0,8092.0,0.0,0.0,5.0,0.0,5.0,54.0,1,34016000.0,17.34234158952174,108.0,324.0119895984886,0.45454545454545453,0.0,629925.925925926,9.914971360477415,0.5999703425436211,0.0,0.0,1.4698964760731281e-07,209975.3086419753,0.45454545454545453,5603.953871499176,-1.2131919602771148,3.9889840465642745
2.0,1.0,65157215.0,1.0,0.0,7.0,2227.0,32071.0,8705.0,909.0,0.0,1.0,1.0,40.0,1,65157215.0,17.992313615186827,565.0,402.3964781412308,0.0,0.020700020495069797,1628930.375,10.689965682788792,0.050713911597932274,0.0001335999397764315,1.3950872516573952e-05,3.069498856427506e-08,542976.7916666666,0.3333333333333333,4502.953057031358,-0.5632199346120288,3.6888794541139363
2.0,0.0,47337472.0,1.0,0.0,48.0,2759.0,7908.0,0.0,5332.0,0.0,1.0,1.0,34.0,1,47337472.0,17.672812780819697,267.0,361.7442920110771,0.0,0.33325,1392278.5882352942,9.680344001221918,0.1724375,0.0,0.00011263803863459375,4.2249826052184914e-08,464092.862745098,0.3333333333333333,13937.433448418116,-0.8827207689791585,3.5263605246161616
2.0,2.0,145712477.0,1.0,0.0,21.0,15366.0,837200.0,17349.0,211356.0,1.0,4.0,6.0,38.0,0,145712477.0,18.79714590922797,2761.0,526.2178554172021,0.08333333333333333,0.19546978003684548,3834538.8684210526,13.893648683842041,0.014211040330277673,0.00011906324260756339,0.0014505003576323803,6.86283023750375e-08,1278179.6228070175,0.5,374.63795762366937,0.24161235942911574,3.6375861597263857
1.0,0.0,99259818.0,1.0,0.0,47.0,5901.0,24443.0,11803.0,15849.0,0.0,0.0,2.0,48.0,1,99259818.0,18.413251404628053,1416.0,463.01083931103875,0.0,0.2732727554873528,2067912.875,10.968146564052885,0.10174664206769315,0.00011891015153785594,0.00015967186238443435,2.014914010673342e-08,1033956.4375,0.6666666666666666,12745.661872668956,-0.14228214517080318,3.871201010907891
2.0,2.0,114211326.0,0.0,1.0,28.0,25661.0,104066.0,25765.0,97582.0,4.0,1.0,5.0,42.0,6,114211326.0,18.553561035906842,1872.0,485.1801874147884,0.36363636363636365,0.38558530080015807,2719317.285714286,12.441441166466953,0.10139681912476539,0.00022559058634867788,0.000854398625929621,5.253419391581012e-08,906439.0952380953,0.45454545454545453,2628.744973805934,-0.001972513892013694,3.7376696182833684
3.0,3.0,135296346.0,0.0,0.0,7.0,12197.0,43260.0,14456.0,7089.0,4.0,5.0,7.0,67.0,4,135296346.0,18.72297809351563,2435.0,513.367875994913,0.23529411764705882,0.09206134825915874,2019348.447761194,11.25159966111582,0.15839642611326832,0.00010684693583668549,5.2396093535297696e-05,8.869419068646398e-08,504837.1119402985,0.4117647058823529,8299.738187347872,0.16744454371677264,4.204692619390966
2.0,1.0,153086000.0,0.0,1.0,84.0,70805.0,629153.0,4046.0,54621.0,0.0,5.0,9.0,55.0,1,153086000.0,18.846510419477998,3009.0,534.9483165492131,0.0,0.07199990509157345,2783381.8181818184,13.539264181311616,0.09333321030389151,2.6429588597259058e-05,0.0003567994460629973,9.145186306094703e-08,927793.9393939395,0.6,520.0368262944095,0.2909768696791417,4.007333185232471
3.0,1.0,129609156.0,0.0,0.0,62.0,29004.0,531516.0,22015.0,51069.0,0.0,7.0,5.0,44.0,5,129609156.0,18.68003399525064,2267.0,506.0715162915916,0.0,0.08060068970415322,2945662.6363636362,13.359181010865358,0.045776153912926824,0.00016985682709020957,0.00039402308892436583,9.258605084515749e-08,736415.6590909091,0.38461538461538464,520.4093416398988,0.12450044545178329,3.784189633918261
3.0,0.0,79229438.0,1.0,0.0,12.0,2956.0,118674.0,14702.0,23641.0,1.0,3.0,0.0,44.0,5,79229438.0,18.18785849226509,897.0,429.4990343949745,0.2,0.1477802642929476,1800669.0454545454,11.982766581011408,0.018478002675434757,0.00018556234110861673,0.0002983865668717731,3.7864713392707476e-08,450167.26136363635,0.0,1491.1149501168888,-0.3676750575337664,3.784189633918261
3.0,0.0,52446000.0,1.0,0.0,45.0,2023.0,48552.0,14161.0,14161.0,2.0,3.0,5.0,44.0,4,52446000.0,17.77529464585791,355.0,374.31519465003123,0.18181818181818182,0.17948490456031838,1191954.5454545454,11.275911157970228,0.025640700651474054,0.00027001105899401287,0.00027001105899401287,1.5253784554517323e-07,297988.63636363635,0.45454545454545453,2615.3423760367555,-0.7802389039409441,3.784189633918261
1.0,0.0,111767408.0,0.0,0.0,57.0,96465.0,588731.0,182142.0,90574.0,3.0,8.0,5.0,59.0,5,111767408.0,18.53193056455959,1814.0,481.6945431252009,0.17647058823529413,0.09455347197501235,1894362.847457627,13.772512238632897,0.100703299777746,0.0016296521791039477,0.000810379354954711,1.1631297635252509e-07,947181.4237288135,0.29411764705882354,472.4559306803022,-0.02360298523926474,4.07753744390572
1.0,1.0,164130436.0,0.0,0.0,40.0,110333.0,494040.0,228950.0,199730.0,0.0,4.0,10.0,51.0,5,164130436.0,18.916172017228185,3254.0,547.515444474422,0.0,0.19333936076913694,3218243.843137255,13.848030021662884,0.10680274216062277,0.0013949271419714012,0.0012168980042190347,8.529801209266262e-08,1609121.9215686275,0.6666666666666666,994.2100721811963,0.3606384674293288,3.9318256327243257
2.0,1.0,165751833.0,0.0,0.0,67.0,112212.0,978208.0,129514.0,93444.0,0.0,8.0,5.0,58.0,4,165751833.0,18.926002251825743,3351.0,549.3124554723709,0.0,0.0711477798868415,2857790.224137931,14.088113763575095,0.08543763833592588,0.0007813729577277133,0.0005637584713769048,7.843050472672296e-08,952596.7413793104,0.35714285714285715,382.3627684440811,0.3704687020268871,4.060443010546419
2.0,0.0,151645194.0,0.0,0.0,16.0,57546.0,1212291.0,393245.0,66811.0,2.0,5.0,5.0,39.0,6,151645194.0,18.837054106796362,2925.0,533.2647584574704,0.15384615384615385,0.038621441544973274,3888338.3076923075,14.363570692920476,0.03326562205545542,0.0025931913147211245,0.00044057446357317464,6.594340163564035e-08,1296112.7692307692,0.38461538461538464,279.3692376366011,0.28152055699750633,3.6635616461296463
3.0,2.0,77828211.0,1.0,0.0,39.0,0.0,20480.0,6353.0,2165.0,0.0,0.0,3.0,39.0,0,77828211.0,18.17001454552508,808.0,426.9519642044203,0.0,0.07465774681885583,1995595.1538461538,10.275016625615446,0.0,8.162849843741108e-05,2.781767654918857e-05,3.8546433522075516e-08,498898.78846153844,0.75,8453.057920182515,-0.3855190042737746,3.6635616461296463
1.0,1.0,122745296.0,0.0,0.0,32.0,8474.0,454244.0,55440.0,52160.0,2.0,7.0,6.0,65.0,0,122745296.0,18.625622010259296,2094.0,496.97546931866054,0.125,0.09145758777105445,1888389.1692307692,13.253951132388373,0.014858351203449298,0.0004516670031900856,0.0004249450015583489,1.0591037145806083e-07,944194.5846153846,0.375,587.6428412106627,0.0700884604604397,4.174387269895637
3.0,2.0,101093419.0,0.0,0.0,64.0,125683.0,497199.0,167278.0,123660.0,1.0,4.0,8.0,62.0,3,101093419.0,18.431555597797466,1488.0,465.8444884395626,0.07142857142857142,0.13532190658783286,1630539.0161290322,13.725389988805885,0.13753568806144748,0.0016546873342962118,0.0012232250251621225,1.1870208763339889e-07,407634.75403225806,0.5714285714285714,560.7334165732709,-0.12397795200138972,4.127134385045092
3.0,2.0,46855000.0,1.0,0.0,46.0,0.0,6069.0,0.0,8092.0,1.0,3.0,1.0,34.0,1,46855000.0,17.662568305882502,255.0,360.5111052972474,0.16666666666666666,0.571388222002542,1378088.2352941176,9.55831760021172,0.0,0.0,0.0001727030199551809,8.53697559413135e-08,344522.0588235294,0.16666666666666666,11232.113221430296,-0.892965243916354,3.5263605246161616
2.0,1.0,155345895.0,0.0,0.0,49.0,167628.0,811882.0,403899.0,151105.0,2.0,3.0,8.0,55.0,2,155345895.0,18.861164775688042,3056.0,537.5678169343635,0.14285714285714285,0.0984708523540011,2824470.8181818184,14.243724928165216,0.10923842386682438,0.002599997895020013,0.000972700308559811,7.080972386937085e-08,941490.2727272727,0.5714285714285714,504.4183599431278,0.30563122588918645,4.007333185232471
3.0,0.0,95076565.0,0.0,1.0,86.0,13680.0,174273.0,18290.0,14863.0,5.0,7.0,5.0,52.0,0,95076565.0,18.37019308284989,1303.0,456.41281260093774,0.2777777777777778,0.0672208478248088,1828395.4807692308,12.306402026226781,0.06187049708964438,0.0001923712746668961,0.00015632664053439458,1.2621406625056272e-07,457098.8701923077,0.2777777777777778,1198.1005161957655,-0.1853404669489649,3.9512437185814275
3.0,0.0,64463127.0,1.0,0.0,19.0,6961.0,124943.0,7794.0,0.0,4.0,10.0,3.0,39.0,0,64463127.0,17.981603959392018,547.0,400.9625298993382,0.2222222222222222,0.0,1652900.6923076923,11.847245387023298,0.04982855997537563,0.00012090632835729486,0.0,2.0166567157585032e-07,413225.17307692306,0.16666666666666666,1072.330476113636,-0.5739295904068378,3.6635616461296463
3.0,2.0,112590000.0,1.0,0.0,13.0,6069.0,143633.0,6069.0,4046.0,2.0,5.0,5.0,42.0,0,112590000.0,18.539263468661098,1838.0,482.8733899074998,0.15384615384615385,0.025316297288165288,2680714.285714286,11.981790946771813,0.037974445932247934,5.390354383160138e-05,3.593569588773426e-05,8.881783383233117e-08,670178.5714285715,0.38461538461538464,1628.7473053907045,-0.016270081137758297,3.7376696182833684
3.0,0.0,131081972.0,0.0,0.0,47.0,35782.0,558009.0,39003.0,93234.0,2.0,4.0,4.0,32.0,5,131081972.0,18.691333433558327,2300.0,507.9812184347292,0.18181818181818182,0.12841635802426624,4096311.625,13.495345237912739,0.04928453271150326,0.00029754663745827685,0.0007112648564670663,6.103051256331029e-08,1024077.90625,0.36363636363636365,519.3785132171323,0.13579988375947138,3.4657359027997265
3.0,3.0,108125228.0,1.0,1.0,59.0,8501.0,135311.0,20255.0,14596.0,1.0,2.0,2.0,38.0,0,108125228.0,18.49880064113315,1679.0,476.4043065867246,0.16666666666666666,0.08169524918282363,2845400.736842105,12.093262225900311,0.0475809340437917,0.00018732908475346753,0.00013499162286159525,3.699414130258166e-08,711350.1842105263,0.3333333333333333,1783.612694978503,-0.056732908665704684,3.6375861597263857
2.0,2.0,165440200.0,0.0,0.0,45.0,43612.0,601197.0,43369.0,51021.0,2.0,6.0,6.0,33.0,5,165440200.0,18.924120364225573,3330.0,548.9679820920928,0.13333333333333333,0.06902191558441559,5013339.393939394,13.513323799309612,0.05899891774891775,0.0002621430583376954,0.0003083954202183024,7.253376100528312e-08,1671113.1313131314,0.4,595.919165661153,0.3685868144267168,3.4965075614664802
3.0,2.0,39443000.0,2.0,0.0,58.0,0.0,16184.0,12138.0,12138.0,2.0,4.0,4.0,27.0,0,39443000.0,17.490367175067682,164.0,340.4003358180396,0.18181818181818182,0.2999925854526581,1460851.851851852,10.608093826184968,0.0,0.00030773521283878003,0.00030773521283878003,2.0282432363602354e-07,365212.962962963,0.36363636363636365,5627.577257637624,-1.0651663747311737,3.295836866004329
2.0,2.0,109295649.0,0.0,0.0,16.0,54306.0,234150.0,76072.0,15567.0,2.0,7.0,4.0,64.0,4,109295649.0,18.509567153635654,1712.0,478.11711590229027,0.14285714285714285,0.04095544283549419,1707744.515625,12.848179131375533,0.1428744317225122,0.0006960203877832318,0.0001424301895128506,1.0064444467826487e-07,569248.171875,0.2857142857142857,1137.690744992,-0.04596639616320175,4.1588830833596715
2.0,1.0,133793147.0,0.0,0.0,2.0,18311.0,525910.0,29499.0,36402.0,2.0,3.0,8.0,40.0,6,133793147.0,18.711805493584755,2358.0,511.45954705373373,0.14285714285714285,0.05966337935137669,3344828.675,13.321415855167276,0.030011981190677946,0.00022048214472449775,0.00027207671555853306,8.221646746812475e-08,1114942.8916666666,0.5714285714285714,537.2522724535037,0.15627194378589948,3.6888794541139363
2.0,1.0,109803487.0,0.0,0.0,47.0,52557.0,238903.0,56672.0,7942.0,3.0,9.0,6.0,65.0,4,109803487.0,18.514202853383964,1736.0,478.85648947885386,0.15789473684210525,0.02230428982658148,1689284.4153846153,12.782896661802788,0.14760092677104542,0.0005161220426451484,7.232921482721218e-05,1.3660768226233395e-07,563094.8051282051,0.3157894736842105,1073.019080839644,-0.04133069641489229,4.174387269895637
2.0,1.0,164564118.0,0.0,0.0,42.0,297283.0,1459106.0,159654.0,100122.0,0.0,1.0,8.0,51.0,4,164564118.0,18.918810833379776,3273.0,547.9972538800707,0.0,0.04965960144154797,3226747.411764706,14.516708246053382,0.14744966436295423,0.0009701628881212124,0.0006084072349234722,5.468992909687682e-08,1075582.4705882352,0.8,256.3135246587768,0.3632772835809206,3.9318256327243257
1.0,1.0,126677061.0,0.0,0.0,35.0,62971.0,579820.0,180635.0,217721.0,2.0,3.0,10.0,37.0,1,126677061.0,18.65715158707022,2209.0,502.22615509061865,0.125,0.20911628317972084,3423704.3513513515,13.855834508481202,0.06048227533453457,0.0014259487753666782,0.001718708961838008,1.026231568269242e-07,1711852.1756756757,0.625,568.0479360049219,0.10161803727136487,3.6109179126442243
2.0,1.0,141757207.0,0.0,0.0,68.0,184166.0,785250.0,67570.0,70968.0,0.0,7.0,5.0,50.0,2,141757207.0,18.769626349367496,2688.0,521.4128331701714,0.0,0.06405314295255674,2835144.14,13.918026531746195,0.16622155231936314,0.00047666006850713416,0.0005006306310761328,8.46517801056014e-08,945048.0466666666,0.38461538461538464,413.10997759875755,0.2140927995686397,3.912023005428146
2.0,0.0,67169000.0,1.0,0.0,15.0,14161.0,32368.0,36414.0,20230.0,3.0,0.0,1.0,42.0,0,67169000.0,18.022722404421415,603.0,406.49601666775163,0.6,0.19607653090894994,1599261.9047619049,11.544172162303397,0.13725357163626495,0.0005421250874659441,0.0003011806041477467,1.488782005258646e-08,533087.3015873015,0.2,6479.872297778737,-0.5328111453774405,3.7376696182833684
2.0,2.0,78081255.0,1.0,0.0,19.0,1280.0,26299.0,0.0,0.0,2.0,2.0,2.0,43.0,5,78081255.0,18.173260586005306,834.0,427.4141820145141,0.2857142857142857,0.0,1815843.1395348837,10.224846151347293,0.046410442349528645,0.0,0.0,5.122868412874916e-08,605281.0465116279,0.2857142857142857,6028.867198010169,-0.38227296379355025,3.7612001156935624
3.0,0.0,126885000.0,1.0,1.0,42.0,16184.0,95081.0,6069.0,20230.0,7.0,10.0,5.0,56.0,0,126885000.0,18.658791730269513,2217.0,502.500804434246,0.30434782608695654,0.14705775451604697,2265803.5714285714,11.831851811661155,0.11764620361283756,4.78307128502187e-05,0.000159435709500729,1.1821728243513983e-07,566450.8928571428,0.21739130434782608,3102.552749892995,0.10325818047065738,4.02535169073515
3.0,1.0,63759000.0,1.0,0.0,15.0,0.0,58667.0,8092.0,6069.0,0.0,5.0,0.0,41.0,6,63759000.0,17.970620924192996,528.0,399.4972851257364,0.0,0.08333218910049568,1555097.5609756098,11.195869506512176,0.0,0.00012691541586285857,9.518656189714393e-05,7.842030021769005e-08,388774.39024390245,0.0,2344.7180511017664,-0.5849126256058597,3.713572066704308
2.0,2.0,163122604.0,0.0,0.0,50.0,203706.0,766116.0,245649.0,271484.0,1.0,3.0,6.0,49.0,1,163122604.0,18.910012653941113,3228.0,546.3924821415892,0.09090909090909091,0.18257702312644086,3329032.7346938774,14.212241635226428,0.136995311226425,0.0015059163719578679,0.0016642941771576917,5.5173223845953174e-08,1109677.5782312925,0.5454545454545454,616.9574520090499,0.35447910414225703,3.8918202981106265
3.0,0.0,79405641.0,1.0,0.0,4.0,2939.0,96430.0,10633.0,14351.0,1.0,4.0,0.0,43.0,5,79405641.0,18.190079981627377,910.0,429.8171946947417,0.16666666666666666,0.11540440999083262,1846642.8139534884,11.730887615983999,0.02363414124193834,0.00013390736308016202,0.00018073023300699758,5.037425426268828e-08,461660.7034883721,0.0,1812.0610920591516,-0.36545356817147834,3.7612001156935624
3.0,1.0,161603000.0,0.0,0.0,67.0,109242.0,1385755.0,343910.0,188139.0,3.0,1.0,11.0,44.0,0,161603000.0,18.900653274423394,3209.0,544.6905068816327,0.1875,0.09281432546951304,3672795.4545454546,14.522090612141149,0.053892188982297896,0.0021281164334820517,0.001164204872434299,7.425604676734932e-08,918198.8636363636,0.6875,272.0347916406595,0.34511972462453855,3.784189633918261
3.0,0.0,82062357.0,1.0,0.0,95.0,18144.0,44568.0,31373.0,5882.0,3.0,1.0,4.0,39.0,2,82062357.0,18.22298997963737,991.0,434.5582462150811,0.3333333333333333,0.05883882842509603,2104163.0,11.512605413759303,0.18149807938540333,0.0003823068352764959,7.167720030269176e-05,6.092927527137351e-08,526040.75,0.4444444444444444,4915.516859428047,-0.33254357016148717,3.6635616461296463
2.0,0.0,143901924.0,0.0,0.0,25.0,99643.0,639564.0,200666.0,77657.0,2.0,2.0,10.0,36.0,1,143901924.0,18.7846425491135,2740.0,524.0292555971339,0.13333333333333333,0.07631905072179619,3997275.6666666665,13.832889662665249,0.09792625482663428,0.0013944636348295107,0.0005396522703893799,8.339012838083993e-08,1332425.2222222222,0.6666666666666666,548.5836807060715,0.22910899931464357,3.58351893845611
2.0,2.0,152025999.0,0.0,1.0,60.0,149750.0,338258.0,183052.0,52646.0,2.0,10.0,7.0,56.0,4,152025999.0,18.839562116814296,2957.0,533.710755980949,0.1,0.07274490919667766,2714749.9821428573,13.492141893323677,0.20692075660453746,0.0012040835199510842,0.00034629603058882055,1.1182297764856011e-07,904916.6607142857,0.35,1282.0141581008156,0.2840285670154401,4.02535169073515
1.0,0.0,104262548.0,0.0,0.0,36.0,57766.0,376646.0,52883.0,61765.0,6.0,7.0,3.0,29.0,4,104262548.0,18.462422785499523,1567.0,470.66233463187,0.35294117647058826,0.11249205461688228,3595260.275862069,13.215964825430396,0.10520871087183391,0.0005072099331391748,0.0005923987202000856,9.591171610431278e-08,1797630.1379310344,0.17647058823529413,653.1527337361733,-0.09311076429933252,3.367295829986474
2.0,1.0,47082780.0,1.0,0.0,45.0,17785.0,83677.0,21827.0,15367.0,2.0,4.0,3.0,33.0,1,47082780.0,17.667417908280456,263.0,361.0943551111827,0.2,0.1108274374896327,1426750.9090909092,11.839758536606867,0.12826615316933151,0.0004635877490666439,0.00032638259677954446,1.486743104660704e-07,475583.63636363635,0.3,1436.1150222784618,-0.8881156415184002,3.4965075614664802
2.0,1.0,155704384.0,0.0,0.0,13.0,104969.0,800855.0,157026.0,118358.0,1.0,8.0,7.0,57.0,5,155704384.0,18.863469799541885,3066.0,537.9810112008306,0.058823529411764705,0.10020072654373612,2731655.8596491227,13.982049048193009,0.0888657299427959,0.0010084879819440408,0.0007601455845970272,9.633640054517411e-08,910551.9532163743,0.4117647058823529,460.99355176117024,0.3079362497430296,4.04305126783455
3.0,0.0,104650000.0,1.0,1.0,75.0,4046.0,16184.0,0.0,10115.0,4.0,0.0,3.0,59.0,1,104650000.0,18.466132016411944,1581.0,471.24462629928325,0.5,0.33332234890924667,1773728.813559322,10.320419992085187,0.13332893956369868,0.0,9.665551839464882e-05,2.866698491479231e-08,443432.2033898305,0.375,14777.942526300925,-0.08940153338691204,4.07753744390572
3.0,1.0,117508000.0,1.0,1.0,52.0,8092.0,48552.0,0.0,4046.0,6.0,8.0,5.0,40.0,4,117508000.0,18.582016982847243,1959.0,489.8041699762524,0.3,0.06666556820615907,2937700.0,11.01355069587326,0.13333113641231814,0.0,3.443169826735201e-05,1.106307646234234e-07,734425.0,0.25,5223.070887740945,0.026483433048387184,3.6888794541139363
2.0,1.0,103056470.0,0.0,1.0,75.0,4046.0,70912.0,22752.0,11584.0,4.0,8.0,6.0,56.0,4,103056470.0,18.45078765808906,1539.0,468.8404644363694,0.21052631578947367,0.10598838007228144,1840294.107142857,11.601805927464103,0.03701907681046709,0.00022077216500817465,0.00011240439343594827,1.3584784986476007e-07,613431.369047619,0.3157894736842105,3428.485829549964,-0.10474589170979698,4.02535169073515
1.0,0.0,50336779.0,1.0,0.0,74.0,11132.0,3687.0,21940.0,0.0,0.0,0.0,2.0,37.0,1,50336779.0,17.73424658058785,321.0,369.2284359973197,0.0,0.0,1360453.4864864864,10.512165576469624,0.302829162132753,0.00043586420179964237,0.0,3.973237859076405e-08,680226.7432432432,0.6666666666666666,5199.859873351333,-0.8212869692110054,3.6109179126442243
3.0,0.0,180914756.0,0.0,0.0,33.0,149007.0,1496059.0,268647.0,248378.0,0.0,7.0,10.0,28.0,6,180914756.0,19.01353652249448,3671.0,565.5764664806691,0.0,0.11487855280903865,6461241.285714285,14.586586829467418,0.06891797388825267,0.0014849369169201434,0.00137290072679312,9.396690619328527e-08,1615310.3214285714,0.5555555555555556,283.04776142646267,0.45800297269562407,3.332204510175204
3.0,0.0,94364930.0,0.0,0.0,10.0,38545.0,51100.0,23909.0,21125.0,2.0,4.0,2.0,66.0,5,94364930.0,18.362680068450803,1274.0,455.27123062815826,0.2222222222222222,0.15685328185328185,1429771.6666666667,11.810656873275011,0.2861969111969112,0.0002533674321593838,0.00022386494643719866,6.358294269297987e-08,357442.9166666667,0.2222222222222222,6784.876188473666,-0.19285348134805247,4.189654742026425
3.0,1.0,94008000.0,0.0,1.0,86.0,10115.0,24276.0,12138.0,16184.0,2.0,1.0,1.0,48.0,1,94008000.0,18.358890453633308,1258.0,454.6964928371,0.4,0.258060401186338,1958500.0,11.04633998718296,0.16128775074146123,0.00012911667092162368,0.0001721555612288316,2.1274784898362003e-08,489625.0,0.2,15008.638300380195,-0.19664309616554831,3.871201010907891
3.0,0.0,94350717.0,0.0,0.0,8.0,13908.0,50759.0,646.0,23167.0,1.0,4.0,2.0,68.0,5,94350717.0,18.36252943971278,1269.0,455.24837222480056,0.125,0.2618302234378002,1387510.544117647,11.390543118681444,0.15718628858172942,6.8467948155603315e-06,0.00024554132429115507,6.359252083275085e-08,346877.63602941175,0.25,4447.759462217877,-0.19300411008607554,4.219507705176107
2.0,2.0,149193253.0,1.0,0.0,55.0,108972.0,655112.0,68826.0,125639.0,1.0,7.0,9.0,36.0,4,149193253.0,18.820753030234517,2843.0,530.3750199711534,0.05555555555555555,0.13107193156329874,4144257.027777778,13.773177004948195,0.11368421052631579,0.0004613211295821802,0.0008421225321764383,1.0724345485486898e-07,1381419.0092592593,0.5,536.6496807118839,0.2652194804356611,3.58351893845611
3.0,0.0,67614000.0,0.0,1.0,0.0,0.0,80920.0,6069.0,12138.0,3.0,2.0,2.0,51.0,0,67614000.0,18.02932563495238,611.0,407.3917310568429,0.375,0.1224477443305625,1325764.705882353,11.50416722329633,0.0,8.97595172597391e-05,0.0001795190345194782,5.915934482267955e-08,331441.17647058825,0.25,1790.95090288388,-0.5262079148464771,3.9318256327243257
2.0,0.0,119136026.0,0.0,0.0,63.0,17432.0,203306.0,22816.0,10990.0,4.0,6.0,8.0,37.0,4,119136026.0,18.595776482286304,2003.0,492.05581637004616,0.21052631578947367,0.043175077098351965,3219892.5945945946,12.447232916631181,0.06848297943389185,0.0001915121795316557,9.224749531262693e-05,1.1751273189595285e-07,1073297.5315315316,0.42105263157894735,1277.7386137007704,0.04024293248744826,3.6109179126442243
1.0,1.0,42794347.0,0.0,0.0,74.0,14285.0,8994.0,13942.0,14503.0,1.0,2.0,3.0,46.0,1,42794347.0,17.571916595757088,202.0,349.7803982977885,0.14285714285714285,0.2803866602223296,930311.8913043478,10.853696502613744,0.27617206379893666,0.0003257906938035531,0.000338899901895921,1.1683785905559304e-07,465155.9456521739,0.42857142857142855,16235.779665992102,-0.9836169540417679,3.828641396489095
0.0,1.0,33757511.0,0.0,0.0,24.0,7163.0,21991.0,20491.0,21158.0,3.0,3.0,2.0,35.0,2,33757511.0,17.334713528293832,107.0,323.18917499912857,0.3333333333333333,0.298824925145472,964500.3142857143,11.167670775261048,0.10116660075701937,0.0006070056527568042,0.0006267642184875538,1.4811518100030596e-07,964500.3142857143,0.2222222222222222,4786.320772856866,-1.2208200215050233,3.5553480614894135
1.0,2.0,161462000.0,0.0,0.0,51.0,54621.0,906304.0,145656.0,6069.0,1.0,6.0,14.0,67.0,1,161462000.0,18.899780385016744,3204.0,544.5320450772547,0.045454545454545456,0.005454540552248638,2409880.5970149254,13.922256014149083,0.04909086497023775,0.000902106997312061,3.758779155466921e-05,1.238681539689329e-07,1204940.2985074627,0.6363636363636364,381.94140339900537,0.3442468352178878,4.204692619390966
3.0,2.0,144861317.0,0.0,1.0,4.0,64974.0,548599.0,117045.0,37232.0,2.0,6.0,16.0,59.0,0,144861317.0,18.791287415129936,2750.0,525.191243403046,0.08,0.04848857395510327,2455276.559322034,13.551350982890687,0.08461797926941556,0.0008079796761753864,0.0002570182348956554,1.518693900051358e-07,613819.1398305085,0.64,603.4643831121178,0.23575386533108045,4.07753744390572
2.0,1.0,188797719.0,0.0,0.0,46.0,93935.0,1535342.0,371579.0,139645.0,0.0,3.0,7.0,61.0,2,188797719.0,19.05618673533157,3742.0,573.6745464922651,0.0,0.0652393690825797,3095044.573770492,14.576550938927832,0.043884565396341606,0.001968132888300414,0.0007396540632993558,5.2966741335647486e-08,1031681.524590164,0.6363636363636364,278.54488563903647,0.5006531855327125,4.110873864173311
1.0,0.0,175005937.0,0.0,0.0,61.0,59383.0,1189458.0,75558.0,219877.0,2.0,6.0,12.0,19.0,3,175005937.0,18.980330462740703,3605.0,559.3507963560726,0.09523809523809523,0.1423818395274941,9210838.789473685,14.250066397620937,0.038453593493913335,0.0004317453527305191,0.0012563973758215985,1.0285365288576665e-07,4605419.394736842,0.5714285714285714,323.82647105302533,0.4247969129418472,2.9444389791664403
