pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,umur,winsorized_pendapatan,log_pendapatan,ranked_pendapatan,cbrt_pendapatan,rasio_pembelian_diskon,proporsi_kue,pendapatan_kelompok_umur,log_shopping_frequency,proporsi_buah,rasio_belanja_ikan,rasio_belanja_kue,total_pembelian_toko_web_pendapatan,pendapatan_adjusted_umur_pendidikan,rasio_pembelian_toko,income_stability_score,log_pendapatan_vs_mean,log_age
2.0,1.0,136861001.0,0.0,1.0,50.0,68173.0,483239.0,79206.0,86117.0,2.0,7.0,9.0,49.0,136861001.0,18.73447638481211,2464.0,515.339269332031,0.10526315789473684,0.12015163184212876,2793081.6530612246,13.482462850942365,0.09511591436735423,0.0005787331629994435,0.0006292296517690967,1.1690693306483318e-07,931027.2176870748,0.47368421052631576,674.7267340256483,0.16216879786842497,3.8918202981106265
2.0,2.0,105564093.0,0.0,1.0,55.0,2023.0,25827.0,3857.0,8507.0,1.0,0.0,2.0,62.0,105564093.0,18.474828852477494,1554.0,472.6127207903414,0.25,0.21153798333954993,1702646.6612903227,10.601995339338169,0.05030461270670148,3.653704484535286e-05,8.05861136892447e-05,1.894583588241661e-08,567548.8870967742,0.5,9715.96328703688,-0.09747873446618982,4.127134385045092
3.0,1.0,100355000.0,0.0,1.0,52.0,2023.0,26299.0,4046.0,5319.0,3.0,4.0,5.0,51.0,100355000.0,18.424224467540355,1384.0,464.70748936737505,0.23076923076923078,0.14113245595414986,1967745.0980392157,10.537097020379877,0.05367756315007429,4.031687509341837e-05,5.300184345573215e-05,8.96816293191009e-08,491936.2745098039,0.38461538461538464,8854.290189966456,-0.14808311940332786,3.9318256327243257
2.0,0.0,133409000.0,0.0,1.0,59.0,14161.0,178024.0,0.0,22253.0,9.0,10.0,7.0,45.0,133409000.0,18.708930162932663,2327.0,510.96957678767893,0.3333333333333333,0.10377310097510248,2964644.4444444445,12.275780594621517,0.06603742789324703,0.0,0.00016680283938864693,1.2742768383371673e-07,988214.8148148148,0.25925925925925924,1598.6257203181328,0.1366225759889801,3.8066624897703196
2.0,2.0,152241578.0,0.0,1.0,45.0,62250.0,459218.0,200717.0,54961.0,1.0,8.0,10.0,43.0,152241578.0,18.84097915267978,2937.0,533.962911291111,0.05,0.07072149799201438,3540501.8139534886,13.563384800644956,0.08010067593389668,0.0013184111898787597,0.00036101175987547895,1.1823314050099283e-07,1180167.2713178294,0.5,805.8366013792426,0.26867156573609563,3.7612001156935624
3.0,2.0,112619259.0,0.0,1.0,79.0,28681.0,296072.0,26121.0,43063.0,9.0,3.0,14.0,56.0,112619259.0,18.539523307000202,1766.0,482.9152147256708,0.3333333333333333,0.10931415603470597,2011058.1964285714,12.883948815491532,0.07280587300539679,0.00023194079087307794,0.000382376872147596,1.5095108953832585e-07,502764.54910714284,0.5185185185185185,853.5832430458266,-0.03278427994348121,4.02535169073515
2.0,2.0,79647000.0,1.0,1.0,92.0,6069.0,30345.0,0.0,0.0,4.0,4.0,5.0,40.0,79647000.0,18.19311494138297,899.0,430.2522406836731,0.2857142857142857,0.0,1991175.0,10.502736056652015,0.1666620897981601,0.0,0.0,1.1299860493177891e-07,663725.0,0.35714285714285715,5512.624252823872,-0.37919264556071397,3.6888794541139363
2.0,2.0,128794000.0,0.0,1.0,62.0,169932.0,287266.0,157794.0,60690.0,2.0,2.0,11.0,45.0,128794000.0,18.67372479446287,2217.0,505.0083323789369,0.125,0.08982022634874638,2862088.888888889,13.423479310129498,0.25149663377648984,0.0012251657685917047,0.00047121760330450175,1.0093637824016353e-07,954029.6296296297,0.6875,1387.6151074493102,0.10141720751918726,3.8066624897703196
3.0,2.0,90507921.0,1.0,0.0,22.0,7967.0,62460.0,13003.0,6791.0,3.0,1.0,2.0,52.0,90507921.0,18.320947940750713,1167.0,448.98193057938715,0.42857142857142855,0.07526988982731485,1740536.9423076923,11.410028578750374,0.08830440469065194,0.00014366698357815556,7.503210685835994e-05,3.314626978177667e-08,435134.23557692306,0.2857142857142857,3384.706810672215,-0.25135964619297013,3.9512437185814275
3.0,2.0,106745109.0,0.0,1.0,74.0,44777.0,168583.0,27993.0,9950.0,1.0,4.0,11.0,56.0,106745109.0,18.485954401061264,1598.0,474.36866670015115,0.058823529411764705,0.039593480406201254,1906162.6607142857,12.434418640635407,0.1781786203164295,0.0002622415234031941,9.321270167048123e-05,1.4052165949334823e-07,476540.6651785714,0.6470588235294118,1484.1009728575543,-0.08635318588241958,4.02535169073515
2.0,1.0,105967160.0,0.0,1.0,68.0,2023.0,18323.0,0.0,7262.0,0.0,0.0,1.0,57.0,105967160.0,18.47863980219103,1569.0,473.2134700570796,0.0,0.2630301713209461,1859072.9824561405,10.225897085506967,0.07327320801188018,0.0,6.853066553826676e-05,9.436885829186271e-09,619690.9941520467,0.5,12911.937030314923,-0.09366778475265392,4.04305126783455
2.0,0.0,79212936.0,0.0,0.0,7.0,829.0,106354.0,15544.0,22443.0,1.0,4.0,0.0,40.0,79212936.0,18.187650189404753,870.0,429.4692134707819,0.16666666666666666,0.15459699251227862,1980323.4,11.885667636907328,0.005710506919426056,0.00019623057526866572,0.0002833249357150453,5.049680205646207e-08,660107.8,0.0,1665.1680051337135,-0.38465739753893047,3.6888794541139363
2.0,1.0,85479498.0,1.0,1.0,35.0,8769.0,59903.0,11061.0,4361.0,1.0,4.0,3.0,62.0,85479498.0,18.263787127377924,1083.0,440.5081903734754,0.1111111111111111,0.05185801771805696,1378701.5806451612,11.339702391161532,0.10427492716570545,0.00012939944967856504,5.101808155214014e-05,8.189098066660405e-08,459567.1935483871,0.3333333333333333,3278.925494030321,-0.30852045956575935,4.127134385045092
3.0,1.0,148227000.0,0.0,1.0,40.0,220507.0,853706.0,4046.0,155771.0,0.0,9.0,15.0,67.0,148227000.0,18.81425544721359,2787.0,529.2275444733891,0.0,0.1262294059063346,2212343.2835820895,14.025796604687844,0.17868837978948665,2.7295971719052535e-05,0.0010508949111835226,1.619138202762397e-07,553085.8208955224,0.6,395.67644922357965,0.24194786026990656,4.204692619390966
3.0,2.0,144852000.0,0.0,0.0,49.0,63354.0,641291.0,6069.0,24276.0,0.0,6.0,6.0,31.0,144852000.0,18.791223096374864,2701.0,525.1799836413539,0.0,0.03302897586501059,4672645.161290322,13.507613533222045,0.086196973840496,4.189793720487118e-05,0.00016759174881948472,8.284317729238687e-08,1168161.2903225806,0.46153846153846156,473.42707840547894,0.21891550943118077,3.4339872044851463
3.0,2.0,56557000.0,1.0,0.0,7.0,6069.0,30345.0,14161.0,0.0,0.0,3.0,5.0,31.0,56557000.0,17.850759554808757,385.0,383.8505096643099,0.0,0.0,1824419.3548387096,10.8312324344554,0.11999762733312243,0.0002503845677811765,0.0,1.4145021586275412e-07,456104.8387096774,0.5555555555555556,4300.749020949774,-0.7215480321349261,3.4339872044851463
3.0,2.0,128811451.0,0.0,0.0,39.0,112183.0,655763.0,148498.0,27552.0,2.0,10.0,5.0,57.0,128811451.0,18.673860280725474,2218.0,505.0311401246455,0.1111111111111111,0.029186533431779974,2259850.01754386,13.757878267156487,0.11883830139290696,0.001152832289731757,0.00021389402716999128,1.1644927346987751e-07,564962.504385965,0.2777777777777778,452.93246718430487,0.10155269378179099,4.04305126783455
2.0,1.0,123379238.0,0.0,0.0,19.0,348320.0,831708.0,367517.0,46464.0,1.0,4.0,5.0,33.0,123379238.0,18.630773413790287,2072.0,497.8295761530515,0.09090909090909091,0.02914912704437237,3738764.787878788,14.281763411838341,0.21851807705095952,0.0029787588735148453,0.00037659496648860806,7.294582194659185e-08,1246254.9292929294,0.45454545454545453,380.7091966047794,0.05846582684660362,3.4965075614664802
3.0,1.0,182967955.0,0.0,0.0,59.0,112811.0,356149.0,133055.0,107720.0,0.0,6.0,10.0,32.0,182967955.0,19.024821591648095,3682.0,567.7079962343105,0.0,0.15177474441200672,5717748.59375,13.4726483488853,0.15894783412423774,0.0007272038428805743,0.0005887369730945509,8.744700629436993e-08,1429437.1484375,0.5882352941176471,1529.2452487340004,0.45251400470441183,3.4657359027997265
2.0,2.0,36667964.0,0.0,0.0,35.0,24427.0,24427.0,3939.0,4015.0,3.0,0.0,2.0,29.0,36667964.0,17.417414043552604,106.0,332.22241592281773,0.5,0.07067542114805753,1264412.551724138,10.947450042861481,0.4299846855251809,0.00010742347188952187,0.00010949612582798434,5.454352320888274e-08,421470.8505747126,0.3333333333333333,3105.3877111928396,-1.1548935433910792,3.367295829986474
2.0,1.0,136304856.0,0.0,0.0,48.0,14344.0,851246.0,108214.0,139327.0,0.0,8.0,10.0,27.0,136304856.0,18.730404530661357,2440.0,514.640281682556,0.0,0.12516664690261353,5048328.0,13.9226882216082,0.01288616264737695,0.000793911553672013,0.001022171946683983,1.3205692296056626e-07,1682776.0,0.5263157894736842,353.4390246804891,0.15809694371767335,3.295836866004329
2.0,2.0,158203000.0,0.0,0.0,54.0,48552.0,784924.0,499681.0,16184.0,2.0,1.0,8.0,38.0,158203000.0,18.879389582776565,3113.0,540.8434464208386,0.16666666666666666,0.011993994109721627,4163236.8421052634,14.115127624185604,0.03598198232916488,0.003158479927687844,0.00010229894502632693,5.688893347857542e-08,1387745.6140350876,0.6666666666666666,426.26580804617197,0.3070819958328812,3.6375861597263857
3.0,0.0,110038103.0,0.0,1.0,54.0,23719.0,101849.0,37951.0,13394.0,0.0,9.0,6.0,59.0,110038103.0,18.516337263774062,1703.0,479.1973027956618,0.0,0.0757091015973863,1865052.593220339,12.083419017773902,0.13407079145799655,0.000344889624278601,0.0001217214731518954,1.363164163570103e-07,466263.14830508473,0.375,2770.8900621266057,-0.05597032316962114,4.07753744390572
3.0,3.0,159464000.0,0.0,0.0,51.0,141610.0,1012074.0,445060.0,145656.0,0.0,3.0,10.0,48.0,159464000.0,18.887328755655748,3135.0,542.2766251763235,0.0,0.08349914956480764,3322166.6666666665,14.371921788213598,0.08117972874356298,0.0027909747654643055,0.0009134099232428636,8.15231018817846e-08,830541.6666666666,0.7142857142857143,389.47337351872005,0.31502116871206454,3.871201010907891
2.0,1.0,150472507.0,0.0,0.0,28.0,9764.0,1105919.0,195997.0,127293.0,0.0,7.0,9.0,41.0,150472507.0,18.829290954370464,2853.0,531.8866038203865,0.0,0.08846094509004332,3670061.1463414636,14.179440917603426,0.006785390146034605,0.00130254359356158,0.0008459552016369343,1.0633171608995844e-07,1223353.7154471544,0.5294117647058824,298.9363930945164,0.2569833674267805,3.713572066704308
1.0,0.0,106024009.0,1.0,0.0,27.0,48794.0,335963.0,44612.0,50188.0,7.0,7.0,4.0,35.0,106024009.0,18.479176135860914,1576.0,473.29807772632086,0.3684210526315789,0.10465470287222818,3029257.4,13.080620125323279,0.10174785948727787,0.00042077261952997835,0.00047336448105824786,1.0375008453273933e-07,1514628.7,0.21052631578947367,735.9218838967842,-0.09313145108276899,3.5553480614894135
2.0,0.0,134755000.0,0.0,0.0,22.0,345933.0,724360.0,70805.0,10115.0,1.0,0.0,11.0,42.0,134755000.0,18.718968880237245,2377.0,512.6822671155346,0.07692307692307693,0.008786376816126281,3208452.380952381,13.956327595704419,0.3004940871115188,0.0005254350487922526,7.506214982746465e-05,8.162962352692202e-08,1069484.126984127,0.8461538461538461,413.79142155110907,0.1466612932935618,3.7376696182833684
2.0,0.0,185160073.0,0.0,0.0,12.0,51209.0,264024.0,129692.0,59430.0,2.0,13.0,10.0,25.0,185160073.0,19.036731273781616,3704.0,569.9662163212809,0.07692307692307693,0.11783343511329299,7406402.92,13.131037646912665,0.10153344066492716,0.0007004317826122266,0.0003209655247867611,1.242168438537133e-07,2468800.973333333,0.38461538461538464,1880.3364402213301,0.46442368683793234,3.2188758248682006
2.0,0.0,191691552.0,0.0,0.0,31.0,245720.0,1849609.0,194648.0,191341.0,1.0,5.0,10.0,26.0,191691552.0,19.071398143403936,3756.0,576.5907326852582,0.058823529411764705,0.07711261631414583,7372752.0,14.724300831595219,0.09902797665273994,0.0010154229436256013,0.0009981712704793585,7.825070935702629e-08,2457584.0,0.5882352941176471,233.79909570832683,0.4990905564602528,3.258096538021482
3.0,2.0,182174454.0,0.0,0.0,88.0,61194.0,1288210.0,54704.0,28489.0,2.0,4.0,9.0,46.0,182174454.0,19.020475329887216,3677.0,566.886122534807,0.125,0.01988624861964068,3960314.217391304,14.175000137098412,0.042715402366888686,0.0003002835951960641,0.00015638306784770164,7.136016956932847e-08,990078.554347826,0.5625,293.7337486588217,0.44816774294353223,3.828641396489095
3.0,1.0,82654992.0,1.0,0.0,37.0,13565.0,104868.0,2023.0,23003.0,3.0,5.0,4.0,37.0,82654992.0,18.230185791779874,984.0,435.60183046836835,0.23076923076923078,0.16034434685626656,2233918.7027027025,11.873811529680426,0.09455597379060365,2.4475230727746003e-05,0.00027830140011386126,1.0888634398650302e-07,558479.6756756756,0.3076923076923077,1766.269836912269,-0.34212179516380914,3.6109179126442243
2.0,2.0,78067000.0,1.0,0.0,71.0,30345.0,48552.0,0.0,44506.0,1.0,2.0,2.0,38.0,78067000.0,18.173078003115002,790.0,427.3881699668449,0.16666666666666666,0.36065281514375547,2054394.7368421052,11.72321880483893,0.2458996466889242,0.0,0.0005701000422713823,5.123803846390871e-08,684798.245614035,0.3333333333333333,3548.552962572783,-0.39922958382868146,3.6375861597263857
2.0,2.0,96738000.0,0.0,1.0,55.0,4046.0,76874.0,0.0,26299.0,4.0,1.0,4.0,57.0,96738000.0,18.38751686151113,1311.0,459.05603523196476,0.4,0.2452807312068644,1697157.894736842,11.582638077381528,0.03773549710874837,0.0,0.0002718580082284108,5.1685996695342094e-08,565719.298245614,0.4,2738.409204577019,-0.1847907254325527,4.04305126783455
2.0,1.0,130150277.0,0.0,0.0,80.0,80180.0,692804.0,135224.0,56654.0,0.0,3.0,7.0,57.0,130150277.0,18.684200325399495,2239.0,506.7748248918725,0.0,0.058717144299242484,2283338.192982456,13.779741401330666,0.08309988050116959,0.0010389835743492117,0.00043529680693649234,7.683425770323749e-08,761112.730994152,0.6363636363636364,429.7444315037914,0.11189273845581127,4.04305126783455
2.0,0.0,90372000.0,1.0,0.0,79.0,20230.0,200277.0,8092.0,54621.0,5.0,5.0,3.0,47.0,90372000.0,18.319445053936864,1164.0,448.757063898757,0.35714285714285715,0.19285646191490038,1922808.5106382978,12.55398279059491,0.07142831922774089,8.954100827689992e-05,0.0006044018058690744,8.852299286811188e-08,640936.1702127659,0.21428571428571427,1020.7301009219349,-0.2528625330068195,3.8501476017100584
2.0,1.0,32264178.0,1.0,0.0,37.0,9153.0,35754.0,1922.0,52452.0,4.0,4.0,4.0,38.0,32264178.0,17.289468163499123,72.0,318.35147641690526,0.3076923076923077,0.5283132894180214,849057.3157894737,11.505719564719898,0.09219193811567052,5.957071027812951e-05,0.0016257038998483085,2.479530007566596e-07,283019.1052631579,0.3076923076923077,1374.5027263268728,-1.2828394234445604,3.6375861597263857
3.0,1.0,108104019.0,1.0,1.0,31.0,12085.0,220099.0,20203.0,5024.0,8.0,7.0,5.0,52.0,108104019.0,18.49860446970707,1630.0,476.3731553008754,0.38095238095238093,0.019517349618510402,2078923.4423076923,12.458433193104103,0.04694808322844312,0.00018688481877810666,4.647375783503479e-05,1.1100419762373314e-07,519730.86057692306,0.23809523809523808,1039.2929846008396,-0.0737031172366116,3.9512437185814275
2.0,1.0,173111048.0,0.0,0.0,44.0,55965.0,1158750.0,99555.0,210624.0,2.0,6.0,12.0,34.0,173111048.0,18.96944384826536,3583.0,557.3246626984278,0.09523809523809523,0.13812360851074992,5091501.411764706,14.237436113194192,0.03670088760209719,0.0005750932776976776,0.0012166987747656637,1.039794981543899e-07,1697167.137254902,0.5714285714285714,331.3602958145302,0.3971362613216769,3.5263605246161616
1.0,1.0,129157000.0,1.0,1.0,49.0,42483.0,258944.0,459221.0,307496.0,11.0,4.0,13.0,33.0,129157000.0,18.676539284321848,2226.0,505.4823349704868,0.3793103448275862,0.2878785183659522,3913848.484848485,13.881434057076927,0.03977269003740129,0.003555525445775297,0.002380792368977291,1.3162275268376665e-07,1956924.2424242424,0.4482758620689655,749.6020574629201,0.10423169737816451,3.4965075614664802
3.0,0.0,154353076.0,0.0,0.0,55.0,29737.0,618327.0,193036.0,182337.0,3.0,8.0,5.0,56.0,154353076.0,18.85475324392592,3009.0,536.420166019638,0.17647058823529413,0.17816125647083653,2756304.9285714286,13.838678105795308,0.029055985804709226,0.001250613236888133,0.0011812981297502616,8.422248686367295e-08,689076.2321428572,0.29411764705882354,610.3440405207193,0.28244565698223667,4.02535169073515
2.0,2.0,95396000.0,1.0,1.0,8.0,4046.0,60690.0,4046.0,0.0,3.0,7.0,4.0,52.0,95396000.0,18.373547217300928,1267.0,456.9233879557239,0.2,0.0,1834538.4615384615,11.138711900365669,0.058822674207289594,4.241267977692985e-05,0.0,1.1530881677105102e-07,611512.8205128205,0.26666666666666666,3282.7260384485485,-0.19876036964275556,3.9512437185814275
3.0,2.0,110530497.0,2.0,1.0,63.0,8221.0,160463.0,22705.0,1311.0,7.0,6.0,5.0,53.0,110530497.0,18.520802040841087,1712.0,479.91100346549933,0.3684210526315789,0.006803285919637158,2085481.075471698,12.16889504380259,0.04266194778439136,0.0002054184194973809,1.1860979870560068e-05,9.952004378013388e-08,521370.2688679245,0.2631578947368421,1466.1433069767484,-0.05150554610259661,3.970291913552122
1.0,1.0,164196994.0,0.0,0.0,52.0,78438.0,554733.0,249861.0,158418.0,0.0,4.0,10.0,52.0,164196994.0,18.91657745396252,3210.0,547.5894437663676,0.0,0.15211277342861065,3157634.5,13.85612549104879,0.07531607343984499,0.001521714825059465,0.0009648045079314911,8.526343615484558e-08,1578817.25,0.6666666666666666,788.0051969153092,0.34426986701883777,3.9512437185814275
2.0,1.0,152089582.0,0.0,0.0,40.0,77121.0,460669.0,141910.0,79806.0,2.0,7.0,7.0,47.0,152089582.0,18.839980267047174,2929.0,533.7851515917089,0.11764705882352941,0.1050760559152187,3235948.5531914895,13.540424817565354,0.10154086795776734,0.0009330685122140713,0.0005247302211666279,9.205101180401027e-08,1078649.5177304964,0.4117647058823529,831.1204811487339,0.267672680103491,3.8501476017100584
2.0,1.0,147877417.0,0.0,0.0,50.0,61275.0,285456.0,5855.0,24436.0,1.0,3.0,5.0,44.0,147877417.0,18.81189423177749,2773.0,528.8111682686517,0.1,0.06481302201722441,3360850.3863636362,12.840061472526799,0.1625232412876668,3.959360474899288e-05,0.0001652449744912707,5.4098861801874304e-08,1120283.4621212122,0.5,1141.6294109787912,0.23958664483380687,3.784189633918261
2.0,0.0,90974000.0,0.0,0.0,29.0,9134.0,107219.0,28322.0,12138.0,0.0,1.0,4.0,38.0,90974000.0,18.32608432036346,1170.0,449.7513029095543,0.0,0.07740380323185429,2394052.6315789474,11.962815668626998,0.05824735036412565,0.0003113197177215468,0.00013342273616637722,5.496075741463762e-08,798017.5438596491,0.6666666666666666,1972.4965599862444,-0.2462232665802233,3.6375861597263857
2.0,2.0,134756440.0,1.0,1.0,98.0,123178.0,90778.0,30012.0,59648.0,6.0,3.0,3.0,57.0,134756440.0,18.71897956623996,2379.0,512.6840932934995,0.46153846153846156,0.1964580375934154,2364148.0701754387,12.623522317665874,0.4057019205116973,0.00022271291821006846,0.0004426356172662323,4.452477340211144e-08,788049.3567251462,0.23076923076923078,3359.6007236192263,0.14667197929627562,4.04305126783455
2.0,2.0,103967035.0,0.0,1.0,72.0,9496.0,418254.0,149960.0,112905.0,3.0,5.0,7.0,56.0,103967035.0,18.45958444532426,1506.0,470.2172452755067,0.1875,0.16348448341770247,1856554.1964285714,13.445339231929134,0.013750043439480115,0.0014423802698615,0.0010859692209169954,1.1542119946556907e-07,618851.3988095238,0.4375,596.8618191042353,-0.11272314161942276,4.02535169073515
2.0,0.0,64715992.0,0.0,0.0,78.0,182818.0,128684.0,371476.0,31952.0,1.0,5.0,7.0,46.0,64715992.0,17.985518915942453,494.0,401.4861217673441,0.07142857142857142,0.044692424863378426,1406869.391304348,13.479941313522879,0.255714187802739,0.005740095894690141,0.0004937264965358176,1.854255716975555e-07,468956.46376811597,0.5,453.0397567084592,-0.58678867100123,3.828641396489095
3.0,3.0,135280613.0,0.0,0.0,7.0,12318.0,53176.0,15062.0,3156.0,4.0,5.0,7.0,67.0,135280613.0,18.722861801278775,2404.0,513.347976147592,0.23529411764705882,0.03770023771696152,2019113.6268656717,11.33514956102412,0.147145604625327,0.00011133893960104986,2.3329285179983625e-05,8.870450573206299e-08,504778.4067164179,0.4117647058823529,6122.920258360589,0.15055421433509153,4.204692619390966
2.0,1.0,78911643.0,0.0,1.0,38.0,3229.0,5712.0,6265.0,6034.0,0.0,2.0,1.0,50.0,78911643.0,18.183839354141558,843.0,428.92401434015926,0.0,0.2840732545548703,1578232.86,9.963688555226884,0.15201732498469941,7.939259356189048e-05,7.646526888307217e-05,3.801720313924774e-08,526077.62,0.25,56095.15814447648,-0.3884682328021256,3.912023005428146
2.0,2.0,56164087.0,1.0,0.0,52.0,48088.0,340723.0,107216.0,43233.0,4.0,10.0,1.0,42.0,56164087.0,17.84378810705541,373.0,382.95954734125115,0.25,0.08017082637164565,1337240.1666666667,13.197954962745253,0.08917388796890559,0.0019089778847468845,0.0007697623572159198,1.9585468920994496e-07,445746.72222222225,0.0625,400.25589158692105,-0.7285194798882735,3.7376696182833684
2.0,3.0,48991000.0,0.0,0.0,29.0,2023.0,8092.0,0.0,6069.0,0.0,0.0,4.0,63.0,48991000.0,17.707147186147388,257.0,365.9081657179787,0.0,0.37497683039851715,777634.9206349206,9.691840166360345,0.12499227679950571,0.0,0.00012387989630748504,8.164764790170341e-08,259211.64021164022,0.8,13260.609332613869,-0.8651604007962952,4.143134726391533
2.0,3.0,62189091.0,0.0,0.0,18.0,80830.0,282949.0,122257.0,112062.0,2.0,6.0,4.0,49.0,62189091.0,17.945690172555413,458.0,396.19111910248023,0.15384615384615385,0.18736363043576398,1269165.1224489796,13.30151157107004,0.13514485060165624,0.0019658914133348564,0.0018019559089551575,1.6079990362296976e-07,423055.0408163265,0.3076923076923077,685.8090180005645,-0.6266174143882708,3.8918202981106265
2.0,2.0,151621673.0,0.0,0.0,78.0,173803.0,346599.0,140779.0,79845.0,3.0,9.0,6.0,61.0,151621673.0,18.836898989291278,2900.0,533.2371862704889,0.15789473684210525,0.1077491103563028,2485601.1967213117,13.515792340861367,0.2345434106989354,0.0009284886336796983,0.0005266067734261183,9.893044710744983e-08,828533.7322404372,0.3157894736842105,1325.5158075374643,0.2645914023475946,4.110873864173311
1.0,1.0,108048767.0,0.0,0.0,23.0,61767.0,244137.0,96211.0,25614.0,0.0,8.0,3.0,67.0,108048767.0,18.49809323872352,1629.0,476.2919833110194,0.0,0.05988357141187198,1612668.1641791044,12.966247434378456,0.1444065181305964,0.0008904405174748547,0.0002370596232717769,1.0180588084076998e-07,806334.0820895522,0.25,1126.6246209288602,-0.07421434822016337,4.204692619390966
2.0,1.0,148616613.0,0.0,0.0,33.0,153076.0,702140.0,288868.0,216450.0,1.0,5.0,9.0,54.0,148616613.0,18.816880487497716,2807.0,529.6908283446588,0.0625,0.15909182784713366,2752159.5,14.123388562710623,0.11251162226624085,0.001943712712656155,0.0014564320611989724,9.42021192866095e-08,917386.5,0.5625,600.148412000216,0.2445729005540329,3.9889840465642745
3.0,2.0,115150000.0,2.0,1.0,49.0,12138.0,165886.0,14161.0,16184.0,8.0,8.0,6.0,50.0,115150000.0,18.561746192915294,1831.0,486.5057536023996,0.34782608695652173,0.07766953016269136,2303000.0,12.247070624564246,0.058252147622018524,0.00012297872340425532,0.00014054711246200608,1.2158054605661706e-07,575750.0,0.2608695652173913,1517.4980754348433,-0.010561394028389515,3.912023005428146
2.0,2.0,145826000.0,0.0,1.0,40.0,42483.0,343910.0,135541.0,119357.0,2.0,7.0,11.0,38.0,145826000.0,18.797924694972668,2715.0,526.3544768053048,0.09523809523809523,0.18611958359062641,3837526.3157894737,13.3712401703983,0.06624595348140941,0.0009294707391000233,0.0008184891583119608,1.2343477758812023e-07,1279175.4385964912,0.5238095238095238,1130.880603308424,0.2256171080289846,3.6375861597263857
2.0,3.0,10010000.0,0.0,0.0,17.0,8653.0,0.0,10115.0,2023.0,2.0,0.0,2.0,47.0,27524421.0,16.1190952511915,8.0,215.515259567983,0.4,0.09729703732204695,585625.9787234042,9.942323576321327,0.4161696806464025,0.0010104895104895105,0.0002020979020979021,1.9980017984014187e-07,70992.90780141843,0.4,2025.8649803561614,-2.453212335752184,3.8501476017100584
1.0,2.0,90438000.0,0.0,1.0,102.0,26299.0,113288.0,38437.0,20230.0,6.0,9.0,8.0,38.0,90438000.0,18.32017510207802,1166.0,448.8662819419411,0.25,0.1020403016317369,2379947.3684210526,12.197309359860016,0.13265239212125798,0.00042500939870408457,0.0002236891572126761,1.8797407961283885e-07,1189973.6842105263,0.3333333333333333,2095.749176927695,-0.25213248486566187,3.6375861597263857
1.0,1.0,164957359.0,0.0,0.0,22.0,37034.0,704152.0,96508.0,53690.0,1.0,3.0,9.0,30.0,164957359.0,18.921197574225133,3238.0,548.4334031652581,0.07142857142857142,0.06023211070412897,5498578.633333334,13.70053171189059,0.04154658200440887,0.0005850481638712462,0.0003254780527857505,7.274607207583827e-08,2749289.316666667,0.6428571428571429,512.5317653422268,0.34888998728144927,3.4011973816621555
3.0,1.0,132884102.0,0.0,0.0,118.0,71448.0,965143.0,383358.0,302668.0,0.0,10.0,11.0,6.0,132884102.0,18.70498790027606,2314.0,510.298559006846,0.0,0.17570233214792833,22147350.333333332,14.35935578460341,0.04147640393865616,0.002884904922637021,0.0022776840528297357,1.5803244726722503e-07,5536837.583333333,0.5,349.6437369398261,0.13268031333237573,1.791759469228055
2.0,2.0,150477066.0,0.0,0.0,81.0,156251.0,840665.0,128393.0,182612.0,0.0,9.0,8.0,30.0,150477066.0,18.829321251804842,2855.0,531.8919754473725,0.0,0.13961994675523465,5015902.2,14.083950176193639,0.11946507513444991,0.0008532396558024331,0.001213553698608132,1.1297402547060543e-07,1671967.4,0.4444444444444444,438.48840314615995,0.25701366486115873,3.4011973816621555
2.0,0.0,185191391.0,0.0,0.0,12.0,51505.0,274979.0,129006.0,58531.0,3.0,13.0,10.0,25.0,185191391.0,19.036900399614506,3706.0,569.9983492308816,0.1111111111111111,0.11386866709985176,7407655.64,13.150021345077763,0.10019999144005509,0.0006966090556552923,0.0003160568084938678,1.241958373529586e-07,2469218.546666667,0.37037037037037035,1785.2902270902032,0.46459281267082275,3.2188758248682006
3.0,2.0,89516000.0,1.0,0.0,57.0,6069.0,84966.0,16184.0,4046.0,3.0,2.0,2.0,38.0,89516000.0,18.30992794938837,1149.0,447.33569699323766,0.375,0.03636330954649219,2355684.210526316,11.619679009912069,0.054544964319738286,0.00018079449483891148,4.519862370972787e-05,4.468474859595214e-08,588921.052631579,0.25,2326.962010815038,-0.2623796375553127,3.6375861597263857
3.0,1.0,117247772.0,0.0,1.0,64.0,2657.0,141902.0,3205.0,28087.0,1.0,5.0,11.0,62.0,117247772.0,18.57979997150687,1887.0,489.442336554637,0.05555555555555555,0.15971953688328822,1891093.0967741935,12.077398011166995,0.01510929645383618,2.7335274225935825e-05,0.00023955252642242106,1.364631462978832e-07,472773.27419354836,0.6111111111111112,1766.7808957069858,0.007492384563185794,4.127134385045092
